Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz,VPP12_Exchange_kW,VPP19_Exchange_kW,VPP23_Exchange_kW,VPP34_Exchange_kW,VPP45_Exchange_kW,VPP56_Exchange_kW,VPP67_Exchange_kW,VPP78_Exchange_kW,VPP89_Exchange_kW,VPP12_Delay_ms,VPP19_Delay_ms,VPP23_Delay_ms,VPP34_Delay_ms,VPP45_Delay_ms,VPP56_Delay_ms,VPP67_Delay_ms,VPP78_Delay_ms,VPP89_Delay_ms,ADMM_Residual
21.000000,2.2846,1.8975,2.0665,0.7518,0.5851,0.6879,0.9776,0.7686,0.8504,74.4652,148.1472,68.2769,295.3564,275.1546,475.3725,186.7585,139.5520,95.3882,72.3797,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,24.8800,0.0000,17.6458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.4986,199.9362,214.2174,257.0609,228.4986,242.7797,214.2174,199.9362,185.6551,26.1018,2.4462,26.3420,14.9468,13.0364,8.5012,5.0041,0.0000,0.0000,328.3873,202.4453,256.9379,308.0430,263.6257,309.1551,456.6950,545.3844,460.5834,0.167585,0.900000,0.444814,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.998683,50.000000,50.061301,50.033979,50.146643,50.028908,50.018462,49.999534,37.9576,36.6807,-23.2708,39.5205,0.9552,2.2676,1.7485,-24.9979,2.5000,10.288,6.923,15.262,11.041,9.220,11.064,8.240,2.507,3.509,34.842201
21.100000,4.4487,3.6668,4.0447,1.4818,1.1528,1.3551,1.8856,1.5422,1.6598,83.0129,165.1526,76.1142,329.2597,306.7389,529.9393,208.1960,155.5708,106.3375,46.5640,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,21.5656,0.0000,8.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,233.0899,203.9536,218.5217,262.2261,233.0899,247.6580,218.5217,203.9536,189.3855,36.5233,29.9143,38.1237,30.2173,26.5798,22.0710,16.8971,15.3858,0.0000,340.9754,233.2980,292.1766,331.4985,277.7438,323.4366,395.8644,406.6733,468.6118,0.161724,0.900000,0.442508,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.005638,50.000000,50.075868,50.049191,50.168036,50.058353,50.055176,49.999537,37.3693,27.3265,-33.1360,32.9845,1.8187,2.2544,2.5870,0.7557,-17.3071,13.018,7.346,12.730,2.137,17.359,10.330,9.874,6.491,10.999,44.454337
21.200000,3.7437,3.1363,3.3539,1.2354,0.9179,1.1827,1.5890,1.2519,1.3676,69.5423,138.3532,63.7631,275.8304,256.9641,443.9456,174.4118,130.3262,89.0820,70.1081,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,22.6089,0.0000,16.2170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.3942,189.3449,202.8696,243.4435,216.3942,229.9188,202.8696,189.3449,175.8203,23.3256,1.4260,23.5239,13.1807,11.5551,7.5214,4.4304,0.0000,0.0000,327.0657,201.4294,257.7390,308.5769,262.4771,308.5812,458.6912,547.2332,464.6293,0.155581,0.900000,0.437869,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.999273,50.000000,50.061955,50.034416,50.146122,50.030524,50.022323,49.999539,34.8082,33.0213,-21.6574,38.2801,0.8128,2.0168,1.5455,-25.2848,2.5000,3.761,14.753,7.037,9.173,9.095,15.051,5.162,11.068,9.613,34.298830
21.300000,2.5312,2.0068,2.3362,0.8483,0.6336,0.7390,1.0670,0.8468,0.9087,73.7806,146.7853,67.6492,292.6412,272.6251,471.0024,185.0416,138.2691,94.5112,44.7417,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.7400,0.0000,6.8811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4841,183.2986,196.3913,235.6696,209.4841,222.5768,196.3913,183.2986,170.2058,33.0778,26.6704,33.5896,26.7233,23.5100,19.5671,15.0112,13.7658,0.0000,335.6127,228.6142,285.9352,328.6985,274.1556,320.3175,396.7879,408.2216,475.2142,0.150216,0.900000,0.435901,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.003444,50.000000,50.069648,50.043206,50.154411,50.055407,50.054878,49.999542,35.4446,23.7798,-31.9001,31.8737,1.6066,1.9714,2.2780,0.6227,-18.1171,12.134,10.614,5.465,12.093,12.006,7.176,13.137,12.413,9.354,45.275338
21.400000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.3114,151.8201,69.9696,302.6790,281.9763,487.1581,191.3886,143.0118,97.7530,46.1983,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,21.1972,0.0000,7.7637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.2812,188.3710,201.8261,242.1913,215.2812,228.7362,201.8261,188.3710,174.9159,35.7842,29.1690,37.0417,29.3918,25.8543,21.4830,16.4570,15.0175,0.0000,335.7901,229.1762,287.0511,330.0413,275.8666,321.4944,395.8620,407.2355,472.8371,0.144456,0.900000,0.433680,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.005578,50.000000,50.076039,50.049196,50.162672,50.067067,50.069426,49.999545,37.0053,26.5898,-32.8182,32.7068,1.7687,2.1856,2.5130,0.7197,-17.4912,9.099,9.168,10.051,3.992,10.453,8.615,12.606,10.964,11.783,45.141952
21.500000,2.9383,2.2992,2.6437,0.9569,0.6833,0.8956,1.1917,0.9382,1.0360,70.4207,140.1008,64.5685,279.3145,260.2099,449.5532,176.6149,131.9724,90.2073,44.9258,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.9221,0.0000,7.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.0000,182.0000,195.0000,234.0000,208.0000,221.0000,195.0000,182.0000,169.0000,33.4257,27.0049,34.0642,27.0862,23.8289,19.8268,15.2063,13.9321,0.0000,336.3674,229.2299,286.7162,328.5736,274.5243,320.7337,395.4781,406.7415,472.2433,0.139043,0.900000,0.431676,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.004765,50.000000,50.073317,50.045905,50.156339,50.070316,50.073960,49.999547,35.6343,24.1368,-32.0333,31.9927,1.6287,2.0011,2.3102,0.6371,-18.0339,10.964,15.247,19.068,15.152,11.044,15.010,11.449,8.567,10.331,44.753970
21.600000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8627,140.9801,64.9737,281.0675,261.8430,452.3747,177.7234,132.8007,90.7734,44.9199,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.9154,0.0000,6.9762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.4812,177.1710,189.8261,227.7913,202.4812,215.1362,189.8261,177.1710,164.5159,33.3903,26.9366,33.9334,26.9969,23.7500,19.7647,15.1614,13.9004,0.0000,333.3930,226.9434,283.9428,328.3338,273.7622,319.7761,396.4438,408.1200,476.2575,0.133631,0.900000,0.429680,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.004748,50.000000,50.073644,50.046201,50.155429,50.072477,50.076134,49.999550,35.6445,24.1128,-31.9865,31.9563,1.6234,1.9926,2.3017,0.6305,-18.0498,11.142,7.804,12.926,6.366,17.170,14.942,10.582,11.803,11.409,45.505463
21.700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1710,117.7197,54.2537,234.6942,218.6415,377.7373,148.4008,110.8899,75.7967,70.0695,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,22.6069,0.0000,14.7861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205.4957,179.8087,192.6522,231.1826,205.4957,218.3391,192.6522,179.8087,166.9652,26.8232,8.5089,27.4368,16.8680,14.2348,9.3842,5.4974,0.0000,0.0000,326.8250,208.5090,258.7035,308.8948,264.2374,309.3865,451.8347,536.0812,458.8315,0.127488,0.900000,0.425451,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.998828,50.000000,50.053564,50.024424,50.122104,50.034708,50.030415,49.999553,32.9598,34.7498,-19.3215,37.6774,1.3166,2.4253,1.9434,-24.7513,2.5000,14.587,10.358,14.047,11.999,12.638,8.363,15.521,9.384,4.472,33.214357
21.800000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.7379,132.7739,61.1918,264.7073,246.6017,426.0430,167.3785,125.0707,85.4897,45.3035,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,20.3042,0.0000,7.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.5333,175.4667,188.0000,225.6000,200.5333,213.0667,188.0000,175.4667,162.9333,34.0925,27.5739,34.8099,27.6717,24.3428,20.2501,15.5285,14.2207,0.0000,334.0952,227.5804,284.8186,328.2656,274.3551,320.2615,394.7807,406.2751,472.5564,0.121970,0.900000,0.423397,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.000421,50.000000,50.059742,50.032622,50.130548,50.053249,50.055837,49.999555,36.0631,24.8501,-32.2079,32.1589,1.6645,2.0464,2.3608,0.6539,-17.8896,8.488,11.172,13.446,11.282,4.245,7.032,13.063,14.694,10.257,44.886286
21.900000,0.2737,0.2362,0.2528,0.0956,0.0692,0.0838,0.1122,0.0929,0.1037,63.3912,126.1157,58.1232,251.4330,234.2354,404.6782,158.9849,118.7987,81.2026,44.7343,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.7337,0.0000,6.8262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.4580,170.1507,182.3043,218.7652,194.4580,206.6116,182.3043,170.1507,157.9971,33.0254,26.5761,33.4202,26.6014,23.4024,19.4824,14.9497,13.7217,0.0000,333.2997,226.7926,283.6820,327.4421,273.4837,319.5777,394.7277,406.3101,473.3092,0.116608,0.900000,0.421445,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.000146,50.000000,50.059984,50.033387,50.129344,50.060677,50.065930,49.999558,35.4586,23.7467,-31.8351,31.8225,1.5995,1.9600,2.2663,0.6140,-18.1392,12.276,5.928,8.089,2.969,13.615,8.935,11.219,5.605,5.256,44.905262
22.000000,8.2702,6.9167,7.6043,2.7748,2.0611,2.6058,3.3765,2.8669,3.0905,58.1946,115.7772,53.3584,230.8214,215.0336,371.5042,145.9519,109.0600,74.5459,41.8725,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,16.8692,0.0000,5.1365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,188.9391,165.3217,177.1304,212.5565,188.9391,200.7478,177.1304,165.3217,153.5130,27.7301,21.7097,26.7089,21.4155,18.8478,15.7592,12.1390,11.2833,0.0000,336.0025,228.0325,284.3222,325.1013,270.9221,318.3775,395.6303,407.1234,474.1235,0.112024,0.900000,0.419975,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.999208,50.000000,50.053579,50.027339,50.118838,50.061924,50.068512,49.999561,32.3811,18.2359,-30.0679,30.2150,1.2839,1.5443,1.8101,0.4278,-19.3583,7.335,10.385,9.011,8.588,6.255,15.804,5.174,13.328,17.956,44.541714
22.100000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.8905,131.0879,60.4147,261.3459,243.4703,420.6330,165.2531,123.4825,84.4041,44.3524,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.3462,0.0000,6.6057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.2261,169.9478,182.0870,218.5043,194.2261,206.3652,182.0870,169.9478,157.8087,32.3165,25.9300,32.5287,25.9161,22.8017,18.9920,14.5798,13.3994,0.0000,314.2042,213.8594,267.4411,308.8365,257.7169,300.8872,372.2369,383.1726,446.4018,0.106767,0.900000,0.418086,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.000768,50.000000,50.058670,50.033605,50.128507,50.064126,50.068830,49.999563,35.0426,23.0076,-31.6022,31.6091,1.5572,1.9048,2.2061,0.5902,-18.3003,4.674,15.182,7.440,10.376,11.512,11.167,6.787,10.058,9.556,43.103769
22.200000,2.4399,1.9632,2.1936,0.7674,0.5723,0.6798,0.9714,0.7643,0.8280,58.0007,115.3913,53.1806,230.0520,214.3168,370.2658,145.4654,108.6965,74.2975,67.0356,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.5360,0.0000,13.7822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.8406,166.9855,178.9130,214.6957,190.8406,202.7681,178.9130,166.9855,155.0580,20.6942,2.3120,20.9122,11.9445,10.3863,6.7782,3.9878,0.0000,0.0000,312.7171,195.3743,248.6909,298.3879,252.2835,297.0457,443.7885,528.3773,452.7057,0.101458,0.900000,0.414144,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.997106,50.000000,50.045322,50.019721,50.110060,50.030116,50.026285,49.999566,29.9769,28.6329,-18.6912,36.3749,0.7791,1.8041,1.3952,-25.5061,2.5000,8.865,5.945,8.293,17.833,12.588,7.818,6.928,8.490,3.665,32.594731
22.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.9829,95.4612,43.9954,190.3179,177.3005,306.3143,120.3410,89.9227,61.4650,72.2077,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,5.3658,0.0000,12.2379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.7391,162.5217,174.1304,208.9565,185.7391,197.3478,174.1304,162.5217,150.9130,30.0908,11.0302,26.1010,16.6890,13.8677,9.1910,5.3723,0.0000,0.0000,330.0919,211.0304,260.4112,309.7821,263.8709,309.1936,450.6364,532.4010,460.5519,0.100000,0.900000,0.410643,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.995529,50.000000,50.031545,50.004940,50.082480,50.010623,50.007761,49.999568,25.8171,28.8322,-16.1544,35.8250,1.4106,2.3384,1.9093,-24.8138,2.5000,3.672,10.841,11.840,13.520,17.165,10.132,10.210,9.736,10.610,32.469177
22.400000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7017,80.9753,37.3192,161.4380,150.3959,259.8324,102.0797,76.2773,52.1379,76.0200,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,13.1059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.7478,166.9043,178.8261,214.5913,190.7478,202.6696,178.8261,166.9043,154.9826,37.0133,19.3453,33.1971,20.8377,15.3420,8.5872,0.0000,0.0000,0.0000,337.0128,219.3459,271.1900,323.0325,265.3421,308.5872,483.2536,514.3729,447.1553,0.100000,0.900000,0.406894,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994860,50.000000,50.012882,49.988862,50.051019,49.998143,49.999708,49.999571,23.2251,31.5167,-14.8599,37.7326,2.7478,3.3774,-25.7064,2.5000,2.5000,11.138,0.699,12.245,14.495,9.241,4.866,10.840,15.099,11.064,29.562112
22.500000,3.5109,2.7201,3.0605,1.1725,0.8795,1.0590,1.4454,1.1583,1.2496,47.8124,95.1218,43.8390,189.6415,176.6703,305.2255,119.9132,89.6031,61.2465,70.5213,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,11.3144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.9014,155.6638,166.7826,200.1391,177.9014,189.0203,166.7826,155.6638,144.5449,26.2721,6.4101,20.9541,12.8623,10.8606,7.1583,4.1938,0.0000,0.0000,303.9063,189.1593,238.8553,283.5922,240.1783,282.2463,416.0109,492.6537,424.8203,0.100000,0.900000,0.403658,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994587,50.000000,50.014051,49.992572,50.054692,49.995793,49.996220,49.999574,22.6916,23.3967,-15.4292,34.7031,1.0009,1.8512,1.4823,-25.4031,2.5000,8.069,9.792,10.737,5.364,15.474,10.561,11.580,13.711,8.076,30.653149
22.600000,0.2049,0.1735,0.1910,0.0665,0.0492,0.0587,0.0824,0.0658,0.0738,41.4716,82.5070,38.0251,164.4916,153.2406,264.7471,104.0106,77.7201,53.1241,71.9005,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,10.8141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.3304,152.5391,163.4348,196.1217,174.3304,185.2261,163.4348,152.5391,141.6435,30.2733,12.2019,25.1180,16.4054,13.5186,8.9842,5.2447,0.0000,0.0000,330.4801,212.2022,261.3384,310.1532,263.5717,309.0461,449.9021,530.2468,461.5544,0.100000,0.900000,0.400565,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994487,50.000000,50.011239,49.988804,50.044883,49.993925,49.994721,49.999576,22.2587,26.0869,-14.1378,34.7633,1.4434,2.2672,1.8697,-24.8776,2.5000,8.763,7.764,7.119,6.192,10.457,11.680,10.737,7.616,12.304,32.094262
22.700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.1424,109.7049,50.5599,218.7153,203.7555,352.0195,138.2971,103.3401,70.6362,48.1445,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,4.4241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.6754,153.7159,164.6957,197.6348,175.6754,186.6551,164.6957,153.7159,142.7362,36.1918,26.0892,29.8507,24.5535,21.6532,18.3816,14.3424,13.8658,0.0000,327.3927,220.2274,272.5243,317.2421,264.3297,309.5900,384.9605,397.0740,463.2267,0.100000,0.900000,0.399299,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.997187,50.000000,50.029704,50.008991,50.074821,50.029953,50.036762,49.999579,29.1236,17.1681,-29.0928,29.8606,1.4502,1.6358,2.0196,0.2383,-18.0671,15.339,9.746,12.457,9.037,12.990,16.807,18.084,6.993,12.111,44.600893
22.800000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.8549,81.2801,37.4597,162.0456,150.9620,260.8104,102.4640,76.5644,52.3342,72.4322,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,12.4675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5101,154.4464,165.4783,198.5739,176.5101,187.5420,165.4783,154.4464,143.4145,31.6120,13.8980,27.9288,17.0467,12.7000,7.0762,0.0000,0.0000,0.0000,296.1387,190.2503,238.6747,287.1176,233.1399,271.6040,437.8652,462.0855,399.7992,0.100000,0.900000,0.395733,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.995642,50.000000,50.011889,49.993860,50.051551,50.006460,50.012184,49.999581,22.3882,27.0221,-15.5643,36.6748,2.1734,2.8119,-26.4619,2.5000,2.5000,15.221,10.819,8.406,7.119,8.727,10.439,12.548,11.014,8.908,27.442637
22.900000,1.9975,1.6715,1.7463,0.6595,0.5025,0.6063,0.8023,0.6799,0.7340,53.6572,106.7501,49.1981,212.8243,198.2675,342.5380,134.5721,100.5566,68.7336,71.0415,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,8.3853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.0928,154.0812,165.0870,198.1043,176.0928,187.0986,165.0870,154.0812,143.0754,23.5429,0.0000,12.4246,8.0742,8.2038,7.3120,6.1792,7.1880,0.0000,321.5508,197.7911,232.4363,264.2410,255.3772,303.7883,366.8316,387.1649,469.2210,0.100000,0.900000,0.393334,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994986,50.000000,50.031746,50.000654,50.067925,50.035081,50.043236,49.999584,24.7922,22.2922,-12.9050,31.3679,-0.0648,0.4459,0.5664,-0.5044,-21.4060,18.188,8.060,8.070,15.651,14.837,9.341,8.485,13.478,10.473,38.023046
23.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.1072,105.6558,48.6938,210.6427,196.2351,339.0268,133.1927,99.5259,68.0291,71.4964,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,8.9093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.9391,151.3217,162.1304,194.5565,172.9391,183.7478,162.1304,151.3217,140.5130,24.1064,0.2073,13.3042,8.5895,8.6763,7.6830,6.4601,7.4310,0.0000,285.7138,174.7818,203.9295,233.0454,226.9092,269.4388,323.4183,341.6427,413.3239,0.100000,0.900000,0.390786,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994719,50.000000,50.039075,50.003974,50.075935,50.043615,50.050981,49.999586,25.1978,22.8014,-13.5030,31.8120,-0.0434,0.4966,0.6114,-0.4854,-21.2845,14.833,16.347,7.859,10.317,15.293,15.235,14.551,7.250,5.281,34.333208
23.100000,0.6089,0.4912,0.5515,0.1972,0.1582,0.1813,0.2525,0.1991,0.2294,50.4134,100.2967,46.2239,199.9583,186.2815,321.8304,126.4367,94.4776,64.5784,71.2707,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,12.4230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.9130,152.1739,163.0435,195.6522,173.9130,184.7826,163.0435,152.1739,141.3043,25.5055,3.1919,19.7701,11.5119,9.9304,6.4977,3.8182,0.0000,0.0000,315.4159,196.0617,247.6570,298.3548,251.1780,295.9767,444.0099,527.8887,455.6724,0.100000,0.900000,0.387232,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994621,50.000000,50.030739,50.002590,50.073101,50.017964,50.017991,49.999588,24.2922,23.3881,-17.0006,35.3406,0.7907,1.7164,1.3397,-25.5909,2.5000,10.882,10.239,2.771,14.635,7.321,9.609,8.879,5.819,9.948,32.670124
23.200000,0.1258,0.1069,0.1205,0.0433,0.0317,0.0397,0.0537,0.0429,0.0457,45.4669,90.4555,41.6884,180.3383,168.0035,290.2523,114.0307,85.2075,58.2420,70.2817,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,11.3553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166.8638,146.0058,156.4348,187.7217,166.8638,177.2928,156.4348,146.0058,135.5768,25.4322,5.2205,20.0027,12.0848,10.2699,6.7539,3.9605,0.0000,0.0000,288.1902,180.3116,225.8405,271.1844,229.1659,269.4278,400.7645,475.7384,410.4325,0.100000,0.900000,0.383984,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994596,50.000000,50.021779,49.998381,50.063733,50.003100,50.003635,49.999591,22.7467,22.8569,-15.5687,34.6366,0.9074,1.7580,1.3967,-25.5198,2.5000,5.296,8.646,15.498,12.023,9.377,7.263,12.090,16.435,8.087,30.025419
23.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.4725,94.4456,43.5273,188.2933,175.4144,303.0557,119.0608,88.9661,60.8111,72.0573,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,11.8004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.8609,153.8783,164.8696,197.8435,175.8609,186.8522,164.8696,153.8783,142.8870,28.1650,7.2152,22.2969,13.7764,11.6046,7.6563,4.4843,0.0000,0.0000,259.1013,161.1742,199.7977,238.4189,204.0530,238.5934,348.3263,413.4690,352.8161,0.100000,0.900000,0.380609,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994604,50.000000,50.016819,49.996902,50.060706,49.995874,49.997402,49.999593,24.0035,25.1112,-15.9410,35.1604,1.0859,1.9742,1.5860,-25.2579,2.5000,15.435,17.675,8.253,11.731,11.416,7.115,6.158,4.887,11.528,27.710812
23.400000,5.9109,4.9153,5.5370,1.9792,1.5435,1.7429,2.3803,1.9045,2.1010,45.9629,91.4423,42.1432,182.3056,169.8362,293.4186,115.2747,86.1370,58.8773,67.7034,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.0000,0.0000,10.2410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.2754,148.1159,158.6957,190.4348,169.2754,179.8551,158.6957,148.1159,137.5362,21.8937,3.3794,16.9291,9.9964,8.5723,5.6194,3.2992,0.0000,0.0000,298.2915,183.7036,236.4973,280.1936,235.5266,277.8534,414.1808,490.8184,424.2539,0.100000,0.900000,0.377680,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,49.994625,50.000000,50.014470,49.995615,50.058117,49.993869,49.994710,49.999596,20.6089,19.7986,-14.3953,33.5868,0.7121,1.4764,1.1601,-25.8504,2.5000,7.808,4.821,10.124,8.358,13.974,10.991,9.384,9.367,15.427,30.267790
